Year,Month,Material Number,ProductFamily,Forecast
2017,4,55784,520,70
2017,4,55784,520,65
2017,4,55784,520,60
2017,4,55784,520,42
2017,4,55784,520,6
2017,4,55972,258,4763
2017,4,55978,272,12500
2017,4,55978,272,11000
2017,4,55978,272,7500
2017,4,55978,272,350
2017,4,55978,272,200
2017,4,55984,427,2500
2017,4,55984,427,300
2017,4,55984,427,300
2017,4,55984,427,250
2017,4,55984,427,88
2017,4,56008,313,9041
2017,4,56008,313,7219
2017,4,56008,313,1010
2017,4,56008,313,903
2017,4,56008,313,793
2017,4,56008,313,552
2017,4,56008,313,360
2017,4,56008,313,250
2017,4,56008,313,152
2017,4,56008,313,60
2017,4,56008,313,31
2017,4,56008,313,27
2017,4,56008,313,13
2017,4,56041,470,700
2017,4,56041,470,214
2017,4,56041,470,130
2017,4,56041,470,120
2017,4,56041,470,100
2017,4,56041,470,75
2017,4,56041,470,62
2017,4,56041,470,60
2017,4,56041,470,54
2017,4,56041,470,45
2017,4,56041,470,36
2017,4,56041,470,29
2017,4,56041,470,24
2017,4,56041,470,14
2017,4,56041,470,10
2017,4,56041,470,4
2017,4,56042,470,708
2017,4,56042,470,224
2017,4,56042,470,214
2017,4,56042,470,132
2017,4,56042,470,120
2017,4,56042,470,61
2017,4,56042,470,60
2017,4,56042,470,57
2017,4,56042,470,57
2017,4,56042,470,53
2017,4,56042,470,36
2017,4,56042,470,29
2017,4,56042,470,16
2017,4,56042,470,12
2017,4,56042,470,8
2017,4,56042,470,4
2017,4,56043,470,375
2017,4,56043,470,95
2017,4,56043,470,90
2017,4,56043,470,76
2017,4,56043,470,60
2017,4,56043,470,60
2017,4,56043,470,38
2017,4,56043,470,38
2017,4,56043,470,30
2017,4,56043,470,28
2017,4,56043,470,24
2017,4,56043,470,14
2017,4,56043,470,4
2017,4,56043,470,2
2017,4,56044,470,300
2017,4,56044,470,131
2017,4,56044,470,127
2017,4,56044,470,120
2017,4,56044,470,80
2017,4,56044,470,60
2017,4,56044,470,51
2017,4,56044,470,48
2017,4,56044,470,40
2017,4,56044,470,30
2017,4,56044,470,28
2017,4,56044,470,23
2017,4,56044,470,22
2017,4,56044,470,10
2017,4,56044,470,8
2017,4,56044,470,6
2017,4,56044,470,2
2017,4,56044,470,2
2017,4,56628,238,1115
2017,4,56628,238,1000
2017,4,56628,238,650
2017,4,56628,238,600
2017,4,56628,238,600
2017,4,56628,238,240
2017,4,56628,238,50
2017,4,56628,238,32
2017,4,56628,238,20
2017,4,56628,238,12
2017,4,56628,238,2
2017,4,56784,355,11843
2017,4,56784,355,8910
2017,4,56784,355,967
2017,4,56784,355,874
2017,4,56784,355,678
2017,4,56784,355,594
2017,4,56784,355,544
2017,4,56784,355,445
2017,4,56784,355,411
2017,4,56784,355,306
2017,4,56784,355,228
2017,4,56784,355,198
2017,4,56784,355,193
2017,4,56784,355,153
2017,4,56784,355,98
2017,4,56784,355,91
2017,4,56784,355,57
2017,4,56784,355,42
2017,4,56784,355,33
2017,4,56784,355,14
2017,4,56784,355,2
2017,4,57338,59,3450
2017,4,57338,59,2200
2017,4,57338,59,1057
2017,4,57338,59,588
2017,4,57338,59,336
2017,4,57338,59,200
2017,4,57338,59,174
2017,4,57338,59,170
2017,4,57338,59,70
2017,4,57338,59,60
2017,4,57338,59,48
2017,4,57338,59,43
2017,4,57338,59,24
2017,4,57338,59,20
2017,4,57338,59,15
2017,4,57338,59,14
2017,4,57338,59,10
2017,4,57338,59,3
2017,4,57552,159,3609
2017,4,57552,159,2000
2017,4,57552,159,116
2017,4,57552,159,63
2017,4,57552,159,59
2017,4,57552,159,48
2017,4,57552,159,12
2017,4,57553,159,7810
2017,4,57553,159,5000
2017,4,57553,159,220
2017,4,57553,159,130
2017,4,57553,159,105
2017,4,57553,159,24
2017,4,57553,159,24
2017,4,57554,159,3461
2017,4,57554,159,2000
2017,4,57554,159,121
2017,4,57554,159,67
2017,4,57554,159,36
2017,4,57554,159,33
2017,4,57554,159,6
2017,4,57975,365,650
2017,4,57975,365,300
2017,4,57975,365,296
2017,4,57975,365,208
2017,4,57975,365,150
2017,4,57975,365,128
2017,4,57975,365,93
2017,4,57975,365,86
2017,4,57975,365,80
2017,4,57975,365,66
2017,4,57975,365,60
2017,4,57975,365,51
2017,4,57975,365,45
2017,4,57975,365,36
2017,4,57975,365,36
2017,4,57975,365,36
2017,4,57975,365,30
2017,4,57975,365,28
2017,4,57975,365,28
2017,4,57975,365,27
2017,4,57975,365,13
2017,4,57975,365,7
2017,4,58366,159,432
2017,4,58366,159,390
2017,4,58366,159,372
2017,4,58366,159,24
2017,4,58366,159,12
2017,4,58366,159,12
2017,4,58366,159,12
2017,4,58367,159,1250
2017,4,58367,159,1100
2017,4,58367,159,1000
2017,4,58367,159,48
2017,4,58367,159,24
2017,4,58367,159,12
2017,4,58367,159,12
2017,4,58367,159,12
2017,4,58557,465,5460
2017,4,58557,465,2200
2017,4,58557,465,1168
2017,4,58557,465,400
2017,4,58557,465,300
2017,4,58557,465,250
2017,4,58557,465,240
2017,4,58557,465,10
2017,4,58578,465,938
2017,4,58578,465,400
2017,4,58578,465,36
2017,4,58578,465,30
2017,4,58578,465,12
2017,4,58578,465,12
2017,4,58580,465,4500
2017,4,58580,465,1417
2017,4,58580,465,1200
2017,4,58580,465,559
2017,4,58580,465,480
2017,4,58580,465,246
2017,4,58580,465,93
2017,4,58581,465,617
2017,4,58581,465,333
2017,4,58581,465,140
2017,4,58581,465,30
2017,4,58581,465,24
2017,4,58581,465,12
2017,4,58581,465,4
2017,4,58582,465,5840
2017,4,58582,465,1380
2017,4,58582,465,1300
2017,4,58582,465,540
2017,4,58582,465,300
2017,4,58582,465,240
2017,4,58582,465,150
2017,4,58582,465,24
2017,4,58582,465,12
2017,4,58582,465,12
2017,4,58583,465,960
2017,4,58583,465,300
2017,4,58583,465,63
2017,4,58583,465,24
2017,4,58583,465,15
2017,4,58583,465,12
2017,4,58584,465,2840
2017,4,58584,465,750
2017,4,58584,465,500
2017,4,58584,465,185
2017,4,58584,465,130
2017,4,58584,465,120
2017,4,58584,465,30
2017,4,58584,465,24
2017,4,58584,465,24
2017,4,58585,465,572
2017,4,58585,465,134
2017,4,58585,465,6
2017,4,58585,465,6
2017,4,58678,159,575
2017,4,58678,159,500
2017,4,58678,159,420
2017,4,58678,159,36
2017,4,58678,159,20
2017,4,58678,159,12
2017,4,58679,159,1000
2017,4,58679,159,750
2017,4,58679,159,550
2017,4,58679,159,48
2017,4,58679,159,48
2017,4,58679,159,48
2017,4,58680,159,288
2017,4,58680,159,280
2017,4,58680,159,240
2017,4,58680,159,12
2017,4,58680,159,12
2017,4,58680,159,12
2017,4,58681,159,900
2017,4,58681,159,850
2017,4,58681,159,720
2017,4,58681,159,48
2017,4,58681,159,12
2017,4,58681,159,12
2017,4,58681,159,12
2017,4,58681,159,12
2017,4,58682,159,280
2017,4,58682,159,260
2017,4,58682,159,210
2017,4,58682,159,24
2017,4,58682,159,12
2017,4,58682,159,12
2017,4,58682,159,12
2017,4,58683,159,550
2017,4,58683,159,450
2017,4,58683,159,350
2017,4,58683,159,24
2017,4,58683,159,12
2017,4,58683,159,12
2017,4,58683,159,12
2017,4,58683,159,12
2017,4,59245,272,291000
2017,4,59428,313,6549
2017,4,59428,313,3009
2017,4,59428,313,436
2017,4,59428,313,400
2017,4,59428,313,324
2017,4,59428,313,256
2017,4,59428,313,144
2017,4,59428,313,120
2017,4,59428,313,95
2017,4,59428,313,20
2017,4,59428,313,16
2017,4,59428,313,8
2017,4,59465,322,190
2017,4,59465,322,120
2017,4,59465,322,22
2017,4,59465,322,8
2017,4,59465,322,6
2017,4,59466,322,250
2017,4,59466,322,96
2017,4,59466,322,48
2017,4,59466,322,18
2017,4,59466,322,16
2017,4,59466,322,12
2017,4,59466,322,7
2017,4,59467,322,405
2017,4,59467,322,180
2017,4,59467,322,91
2017,4,59467,322,48
2017,4,59467,322,36
2017,4,59467,322,16
2017,4,59474,322,72
2017,4,59474,322,25
2017,4,59474,322,21
2017,4,59474,322,5
2017,4,59478,322,12000
2017,4,59478,322,6000
2017,4,59478,322,2000
2017,4,59478,322,950
2017,4,59478,322,835
2017,4,59478,322,760
2017,4,59478,322,732
2017,4,59478,322,300
2017,4,59478,322,245
2017,4,59478,322,180
2017,4,59478,322,172
2017,4,59478,322,164
2017,4,59478,322,72
2017,4,59478,322,36
2017,4,59478,322,24
2017,4,59478,322,12
2017,4,59480,322,150
2017,4,59480,322,92
2017,4,59480,322,55
2017,4,59480,322,48
2017,4,59480,322,48
2017,4,59480,322,30
2017,4,59480,322,28
2017,4,59480,322,24
2017,4,59480,322,18
2017,4,59480,322,17
2017,4,59480,322,12
2017,4,59480,322,12
2017,4,59480,322,12
2017,4,59480,322,2
2017,4,59481,322,3500
2017,4,59481,322,1500
2017,4,59481,322,1200
2017,4,59481,322,750
2017,4,59481,322,394
2017,4,59481,322,379
2017,4,59481,322,312
2017,4,59481,322,240
2017,4,59481,322,200
2017,4,59481,322,90
2017,4,59481,322,84
2017,4,59481,322,56
2017,4,59481,322,48
2017,4,59481,322,24
2017,4,59481,322,12
2017,4,59483,322,50
2017,4,59483,322,36
2017,4,59483,322,34
2017,4,59483,322,24
2017,4,59483,322,24
2017,4,59483,322,18
2017,4,59483,322,18
2017,4,59483,322,12
2017,4,59483,322,6
2017,4,59483,322,5
2017,4,59483,322,3
2017,4,59483,322,2
2017,4,59484,322,6000
2017,4,59484,322,2850
2017,4,59484,322,850
2017,4,59484,322,700
2017,4,59484,322,446
2017,4,59484,322,357
2017,4,59484,322,250
2017,4,59484,322,240
2017,4,59484,322,216
2017,4,59484,322,108
2017,4,59484,322,90
2017,4,59484,322,60
2017,4,59484,322,60
2017,4,59484,322,48
2017,4,59484,322,11
2017,4,59486,322,60
2017,4,59486,322,24
2017,4,59486,322,24
2017,4,59486,322,24
2017,4,59486,322,24
2017,4,59486,322,12
2017,4,59486,322,10
2017,4,59486,322,6
2017,4,59487,322,8997
2017,4,59487,322,4000
2017,4,59487,322,1380
2017,4,59487,322,580
2017,4,59487,322,391
2017,4,59487,322,387
2017,4,59487,322,350
2017,4,59487,322,300
2017,4,59487,322,160
2017,4,59487,322,132
2017,4,59487,322,60
2017,4,59487,322,48
2017,4,59487,322,48
2017,4,59487,322,30
2017,4,59487,322,12
2017,4,59487,322,12
2017,4,59489,322,90
2017,4,59489,322,40
2017,4,59489,322,36
2017,4,59489,322,36
2017,4,59489,322,36
2017,4,59489,322,30
2017,4,59489,322,24
2017,4,59489,322,24
2017,4,59489,322,18
2017,4,59489,322,12
2017,4,59489,322,12
2017,4,59489,322,5
2017,4,59489,322,4
2017,4,59490,322,12000
2017,4,59490,322,5088
2017,4,59490,322,1800
2017,4,59490,322,700
2017,4,59490,322,598
2017,4,59490,322,312
2017,4,59490,322,280
2017,4,59490,322,243
2017,4,59490,322,185
2017,4,59490,322,60
2017,4,59490,322,24
2017,4,59490,322,24
2017,4,59490,322,24
2017,4,59490,322,12
2017,4,59492,322,173
2017,4,59492,322,54
2017,4,59492,322,48
2017,4,59492,322,40
2017,4,59492,322,24
2017,4,59492,322,24
2017,4,59492,322,22
2017,4,59492,322,12
2017,4,59492,322,12
2017,4,59492,322,12
2017,4,59492,322,12
2017,4,59492,322,10
2017,4,59493,322,2000
2017,4,59493,322,800
2017,4,59493,322,350
2017,4,59493,322,184
2017,4,59493,322,160
2017,4,59493,322,160
2017,4,59493,322,50
2017,4,59493,322,36
2017,4,59493,322,24
2017,4,59493,322,12
2017,4,59493,322,12
2017,4,59493,322,12
2017,4,59495,322,26
2017,4,59495,322,12
2017,4,59495,322,12
2017,4,59495,322,8
2017,4,59495,322,6
2017,4,59499,322,455
2017,4,59499,322,300
2017,4,59499,322,160
2017,4,59499,322,132
2017,4,59499,322,14
2017,4,59499,322,12
2017,4,59499,322,7
2017,4,59509,322,260
2017,4,59509,322,188
2017,4,59509,322,60
2017,4,59509,322,24
2017,4,59509,322,18
2017,4,59509,322,3
2017,4,59509,322,2
2017,4,59557,378,7894
2017,4,59558,378,1128
2017,4,59559,378,9171
2017,4,59560,378,1310
2017,4,59561,378,4146
2017,4,59562,378,5250
2017,4,59761,297,13836
2017,4,60119,469,1700
2017,4,60119,469,392
2017,4,60119,469,220
2017,4,60119,469,214
2017,4,60119,469,186
2017,4,60119,469,177
2017,4,60119,469,117
2017,4,60119,469,117
2017,4,60119,469,105
2017,4,60119,469,100
2017,4,60119,469,83
2017,4,60119,469,70
2017,4,60119,469,60
2017,4,60119,469,54
2017,4,60119,469,52
2017,4,60119,469,47
2017,4,60119,469,38
2017,4,60119,469,30
2017,4,60119,469,30
2017,4,60119,469,16
2017,4,60157,465,5000
2017,4,60157,465,1200
2017,4,60157,465,960
2017,4,60157,465,588
2017,4,60157,465,160
2017,4,60157,465,120
2017,4,60157,465,24
2017,4,60157,465,12
2017,4,60288,465,2500
2017,4,60288,465,420
2017,4,60288,465,44
2017,4,60335,545,183
2017,4,60335,545,60
2017,4,60335,545,48
2017,4,60335,545,29
2017,4,60335,545,24
2017,4,60335,545,4
2017,4,60336,545,150
2017,4,60336,545,83
2017,4,60336,545,67
2017,4,60336,545,50
2017,4,60336,545,42
2017,4,60336,545,41
2017,4,60336,545,40
2017,4,60336,545,40
2017,4,60336,545,32
2017,4,60336,545,28
2017,4,60336,545,25
2017,4,60336,545,20
2017,4,60336,545,16
2017,4,60336,545,16
2017,4,60336,545,13
2017,4,60336,545,12
2017,4,60337,545,120
2017,4,60337,545,92
2017,4,60337,545,25
2017,4,60337,545,15
2017,4,60337,545,15
2017,4,60337,545,12
2017,4,60337,545,12
2017,4,60337,545,12
2017,4,60337,545,12
2017,4,60337,545,12
2017,4,60337,545,11
2017,4,60394,468,830
2017,4,60394,468,670
2017,4,60394,468,250
2017,4,60394,468,225
2017,4,60394,468,200
2017,4,60394,468,58
2017,4,60394,468,24
2017,4,60394,468,24
2017,4,60394,468,18
2017,4,60394,468,11
2017,4,60648,322,561
2017,4,60648,322,340
2017,4,60648,322,333
2017,4,60648,322,330
2017,4,60648,322,187
2017,4,60648,322,175
2017,4,60648,322,144
2017,4,60648,322,100
2017,4,60648,322,48
2017,4,60648,322,46
2017,4,60648,322,24
2017,4,60648,322,12
2017,4,60648,322,12
2017,4,60648,322,8
2017,4,60648,322,7
2017,4,60648,322,5
2017,4,60649,322,331
2017,4,60649,322,238
2017,4,60649,322,183
2017,4,60649,322,160
2017,4,60649,322,156
2017,4,60649,322,125
2017,4,60649,322,60
2017,4,60649,322,24
2017,4,60649,322,24
2017,4,60649,322,12
2017,4,60649,322,12
2017,4,60649,322,7
2017,4,60649,322,3
2017,4,60649,322,2
2017,4,60650,322,241
2017,4,60650,322,210
2017,4,60650,322,153
2017,4,60650,322,140
2017,4,60650,322,120
2017,4,60650,322,83
2017,4,60650,322,72
2017,4,60650,322,38
2017,4,60650,322,35
2017,4,60650,322,30
2017,4,60650,322,24
2017,4,60650,322,24
2017,4,60650,322,7
2017,4,60650,322,4
2017,4,60650,322,3
2017,4,60651,322,355
2017,4,60651,322,272
2017,4,60651,322,264
2017,4,60651,322,183
2017,4,60651,322,144
2017,4,60651,322,135
2017,4,60651,322,80
2017,4,60651,322,80
2017,4,60651,322,72
2017,4,60651,322,24
2017,4,60651,322,20
2017,4,60651,322,18
2017,4,60651,322,12
2017,4,60651,322,9
2017,4,60651,322,8
2017,4,60651,322,8
2017,4,60652,322,1200
2017,4,60653,322,620
2017,4,60654,322,740
2017,4,60655,322,1210
2017,4,60767,1023,1071
2017,4,60768,1023,8671
2017,4,60820,373,450
2017,4,60820,373,150
2017,4,60820,373,55
2017,4,60820,373,42
2017,4,60820,373,32
2017,4,60820,373,26
2017,4,60820,373,21
2017,4,60820,373,20
2017,4,60820,373,14
2017,4,60820,373,14
2017,4,60820,373,10
2017,4,60820,373,8
2017,4,60820,373,7
2017,4,60820,373,6
2017,4,60820,373,4
2017,4,60851,1027,4380
2017,4,60852,1027,2203
2017,4,61084,1068,4715
2017,4,61084,1068,1600
2017,4,61084,1068,120
2017,4,61084,1068,108
2017,4,61084,1068,106
2017,4,61084,1068,99
2017,4,61084,1068,88
2017,4,61084,1068,75
2017,4,61084,1068,53
2017,4,61084,1068,50
2017,4,61084,1068,35
2017,4,61084,1068,30
2017,4,61084,1068,26
2017,4,61086,415,1311
2017,4,61086,415,1261
2017,4,61086,415,925
2017,4,61086,415,416
2017,4,61086,415,227
2017,4,61086,415,225
2017,4,61086,415,185
2017,4,61086,415,170
2017,4,61086,415,144
2017,4,61086,415,60
2017,4,61086,415,55
2017,4,61086,415,36
2017,4,61086,415,24
2017,4,61086,415,17
2017,4,61086,415,8
2017,4,61086,415,7
2017,4,61086,415,3
2017,4,61086,415,2
2017,4,61100,1007,8196
2017,4,61100,1007,8000
2017,4,61100,1007,4853
2017,4,61100,1007,3615
2017,4,61100,1007,1916
2017,4,61100,1007,1192
2017,4,61100,1007,1178
2017,4,61100,1007,944
2017,4,61100,1007,848
2017,4,61100,1007,710
2017,4,61100,1007,667
2017,4,61100,1007,505
2017,4,61100,1007,500
2017,4,61100,1007,400
2017,4,61100,1007,400
2017,4,61100,1007,380
2017,4,61100,1007,200
2017,4,61100,1007,135
2017,4,61100,1007,128
2017,4,61100,1007,111
2017,4,61100,1007,22
2017,4,61100,1007,21
2017,4,61100,1007,14
2017,4,61173,653,10512
2017,4,61174,653,8208
2017,4,61176,652,3024
2017,4,61177,652,6336
2017,4,61178,668,13824
2017,4,61217,153,36033
2017,4,61217,153,98
2017,4,61441,258,250
2017,4,61441,258,214
2017,4,61457,232,4400
2017,4,61457,232,30
2017,4,61464,427,4
2017,4,61555,405,11802
2017,4,61555,405,5543
2017,4,61555,405,3100
2017,4,61555,405,900
2017,4,61555,405,684
2017,4,61555,405,362
2017,4,61555,405,288
2017,4,61555,405,144
2017,4,61555,405,142
2017,4,61555,405,115
2017,4,61555,405,64
2017,4,61555,405,36
2017,4,61555,405,21
2017,4,61557,405,25500
2017,4,61557,405,22568
2017,4,61557,405,11708
2017,4,61557,405,2736
2017,4,61557,405,2280
2017,4,61557,405,612
2017,4,61557,405,400
2017,4,61557,405,366
2017,4,61557,405,273
2017,4,61557,405,216
2017,4,61557,405,50
2017,4,61557,405,36
2017,4,61557,405,36
2017,4,61557,405,12
2017,4,61568,405,19317
2017,4,61568,405,8350
2017,4,61568,405,5500
2017,4,61568,405,1692
2017,4,61568,405,1560
2017,4,61568,405,504
2017,4,61568,405,337
2017,4,61568,405,288
2017,4,61568,405,288
2017,4,61568,405,241
2017,4,61568,405,70
2017,4,61568,405,36
2017,4,61568,405,30
2017,4,61568,405,12
2017,4,61569,405,11038
2017,4,61569,405,4700
2017,4,61569,405,3200
2017,4,61569,405,876
2017,4,61569,405,684
2017,4,61569,405,288
2017,4,61569,405,246
2017,4,61569,405,144
2017,4,61569,405,143
2017,4,61569,405,96
2017,4,61569,405,48
2017,4,61569,405,36
2017,4,61569,405,18
2017,4,61569,405,12
2017,4,61586,562,4400
2017,4,61586,562,650
2017,4,61586,562,365
2017,4,61586,562,288
2017,4,61586,562,218
2017,4,61586,562,144
2017,4,61586,562,110
2017,4,61586,562,72
2017,4,61586,562,72
2017,4,61586,562,62
2017,4,61587,562,82
2017,4,61587,562,40
2017,4,61587,562,24
2017,4,61587,562,24
2017,4,61587,562,18
2017,4,61587,562,3
2017,4,61589,562,33000
2017,4,61589,562,2458
2017,4,61589,562,1500
2017,4,61589,562,993
2017,4,61589,562,849
2017,4,61589,562,800
2017,4,61589,562,800
2017,4,61589,562,300
2017,4,61589,562,250
2017,4,61589,562,108
2017,4,61590,562,922
2017,4,61590,562,620
2017,4,61590,562,593
2017,4,61590,562,144
2017,4,61590,562,92
2017,4,61590,562,56
2017,4,61590,562,48
2017,4,61590,562,48
2017,4,61590,562,30
2017,4,61590,562,6
2017,4,61590,562,6
2017,4,61592,562,300
2017,4,61592,562,36
2017,4,61592,562,23
2017,4,61592,562,14
2017,4,61592,562,12
2017,4,61592,562,12
2017,4,61592,562,10
2017,4,61592,562,8
2017,4,62073,545,63
2017,4,62074,545,30
2017,4,62201,1027,880
2017,4,62253,492,2000
2017,4,62253,492,700
2017,4,62253,492,320
2017,4,62253,492,260
2017,4,62253,492,12
2017,4,62253,492,12
2017,4,62253,492,12
2017,4,62921,177,1142
2017,4,62922,177,10854
2017,4,62924,177,2816
2017,4,62925,34,5046
2017,4,62926,34,8240
2017,4,62927,34,1552
2017,4,62944,177,8160
2017,4,62968,34,5599
2017,4,63135,448,3960
2017,4,63137,448,5987
2017,4,63168,448,9200
2017,4,63169,448,10800
2017,4,63207,1009,47000
2017,4,63207,1009,11663
2017,4,63207,1009,4000
2017,4,63207,1009,3817
2017,4,63207,1009,3500
2017,4,63207,1009,2707
2017,4,63207,1009,2308
2017,4,63207,1009,2167
2017,4,63207,1009,1800
2017,4,63207,1009,1131
2017,4,63207,1009,1115
2017,4,63207,1009,1059
2017,4,63207,1009,1014
2017,4,63207,1009,860
2017,4,63207,1009,732
2017,4,63207,1009,592
2017,4,63207,1009,500
2017,4,63207,1009,480
2017,4,63207,1009,450
2017,4,63207,1009,400
2017,4,63207,1009,345
2017,4,63207,1009,280
2017,4,63207,1009,263
2017,4,63207,1009,247
2017,4,63207,1009,225
2017,4,63207,1009,222
2017,4,63207,1009,213
2017,4,63207,1009,206
2017,4,63207,1009,192
2017,4,63207,1009,180
2017,4,63207,1009,168
2017,4,63207,1009,120
2017,4,63207,1009,120
2017,4,63207,1009,120
2017,4,63207,1009,83
2017,4,63207,1009,83
2017,4,63207,1009,58
2017,4,63207,1009,46
2017,4,63207,1009,40
2017,4,63207,1009,32
2017,4,63207,1009,24
2017,4,63228,232,115
2017,4,63299,547,9165
2017,4,63299,547,5547
2017,4,63299,547,743
2017,4,63299,547,60
2017,4,63299,547,31
2017,4,63299,547,18
2017,4,63300,547,2089
2017,4,63300,547,1946
2017,4,63300,547,1665
2017,4,63300,547,1571
2017,4,63300,547,924
2017,4,63300,547,460
2017,4,63300,547,381
2017,4,63300,547,300
2017,4,63300,547,12
2017,4,63300,547,12
2017,4,63300,547,10
2017,4,63307,497,165
2017,4,63307,497,51
2017,4,63307,497,44
2017,4,63307,497,24
2017,4,63479,415,396
2017,4,63479,415,325
2017,4,63479,415,230
2017,4,63479,415,64
2017,4,63479,415,63
2017,4,63479,415,60
2017,4,63479,415,40
2017,4,63479,415,39
2017,4,63479,415,15
2017,4,63479,415,12
2017,4,63479,415,5
2017,4,63479,415,4
2017,4,63479,415,3
